0x9ac6a6b24bcd789fa59a175c0514f33255e1e6d0,40000
0xe6156d93fba1f2387fce5f50f1bb45ef51ed5f2b,668
0x391891af67e29d97e61e30c3036a0874f5da411e,20000
0x8f2831544eadcc0e0410f50f4f5c8706818be198,4512
0x14bdfda5b5b829f14332a52c15129386284ce36a,600
0x31db5f5f9cc510b55c56b595d565b8bbbd0421c2,400
0x32a59b87352e980dd6ab1baf462696d28e63525d,4000
0xcd51be3eb3e13d1c144a7fa2536c12a4040a8e29,4000
0x10d6d2e343281d388291a3e02f3293aaeda67178,10000
0xc3b3cdd158f8944531f6c302cfb7b5e1b88c0344,200
0xa92a40457e419c5ec245a646da09112cdcc6cfb6,2000
0xaf7080022dc6bf068aed0d52949f7b7da00eb992,3672
0xaf7080022dc6bf068aed0d52949f7b7da00eb992,3144
0x2215136948eff53e1454c0e6b5833249c20d2bc4,8000
0x749972809f4a5a5de9615640d8f44dc94fff59fe,396
